time(millisecond),datetime(utc),latitude,longitude
382100,2022-05-13 16:34:34,-34.4373732706295,-59.0518586394382
382200,2022-05-13 16:34:34,-34.4373760767668,-59.0518579279204
382300,2022-05-13 16:34:34,-34.4373788566209,-59.0518574243588
382400,2022-05-13 16:34:34,-34.43738186696,-59.0518570498298
382500,2022-05-13 16:34:34,-34.4373848142121,-59.0518568498511
382600,2022-05-13 16:34:34,-34.4373880559101,-59.0518568402739
382700,2022-05-13 16:34:34,-34.4373911210091,-59.0518568825923
382800,2022-05-13 16:34:34,-34.4373943989796,-59.0518570433688
382900,2022-05-13 16:34:34,-34.4373975781732,-59.0518572459236
383000,2022-05-13 16:34:34,-34.4374009486325,-59.0518575961876
383100,2022-05-13 16:34:34,-34.4374042014333,-59.0518580312546
383200,2022-05-13 16:34:35,-34.4374076592753,-59.0518586101874
383300,2022-05-13 16:34:35,-34.4374109947814,-59.0518592145693
383400,2022-05-13 16:34:35,-34.4374145132604,-59.0518600533955
383500,2022-05-13 16:34:35,-34.4374178770202,-59.051860983818
383600,2022-05-13 16:34:35,-34.4374214340675,-59.0518620843034
383700,2022-05-13 16:34:35,-34.4374248256357,-59.0518632534497
383800,2022-05-13 16:34:35,-34.4374284087437,-59.0518645600631
383900,2022-05-13 16:34:35,-34.4374318503085,-59.0518658231325
384000,2022-05-13 16:34:35,-34.4374355251,-59.0518671303484
384100,2022-05-13 16:34:35,-34.4374390027831,-59.0518683646238
384200,2022-05-13 16:34:36,-34.43744263695,-59.0518696230189
384300,2022-05-13 16:34:36,-34.4374459359609,-59.0518707171679
384400,2022-05-13 16:34:36,-34.4374491360748,-59.0518717756673
384500,2022-05-13 16:34:36,-34.4374518089447,-59.0518726222632
384600,2022-05-13 16:34:36,-34.4374543055925,-59.0518733711342
384700,2022-05-13 16:34:36,-34.4374562537502,-59.0518740190187
384800,2022-05-13 16:34:36,-34.4374580639629,-59.0518745668515
384900,2022-05-13 16:34:36,-34.4374595886565,-59.0518750211767
385000,2022-05-13 16:34:36,-34.4374610009517,-59.0518754674413
385100,2022-05-13 16:34:37,-34.437462288221,-59.0518758052611
385200,2022-05-13 16:34:37,-34.4374635455573,-59.0518761113786
385300,2022-05-13 16:34:37,-34.4374646978286,-59.0518763480041
385400,2022-05-13 16:34:37,-34.437465916134,-59.0518765925241
385500,2022-05-13 16:34:37,-34.4374669278389,-59.0518767364938
385600,2022-05-13 16:34:37,-34.4374678915174,-59.0518768431519
385700,2022-05-13 16:34:37,-34.4374689837688,-59.0518769234674
385800,2022-05-13 16:34:37,-34.4374698493729,-59.0518769817409
385900,2022-05-13 16:34:37,-34.4374706484805,-59.0518770007291
386000,2022-05-13 16:34:37,-34.4374714025259,-59.0518769937903
386100,2022-05-13 16:34:38,-34.4374719378401,-59.0518768988285
386200,2022-05-13 16:34:38,-34.4374725115856,-59.0518768039082
386300,2022-05-13 16:34:38,-34.4374730166242,-59.0518766930743
386400,2022-05-13 16:34:38,-34.4374734606661,-59.0518765404207
386500,2022-05-13 16:34:38,-34.4374738892361,-59.0518763907587
386600,2022-05-13 16:34:38,-34.4374742790664,-59.051876226305
386700,2022-05-13 16:34:38,-34.4374747174542,-59.0518760358203
386800,2022-05-13 16:34:38,-34.4374750661974,-59.0518758332863
386900,2022-05-13 16:34:38,-34.4374754478548,-59.051875659754
387000,2022-05-13 16:34:38,-34.4374757981058,-59.0518754939707
387100,2022-05-13 16:34:39,-34.4374760116455,-59.0518753302857
387200,2022-05-13 16:34:39,-34.437476228492,-59.0518751651464
387300,2022-05-13 16:34:39,-34.4374763677905,-59.0518750009627
387400,2022-05-13 16:34:39,-34.4374764605191,-59.0518748309829
387500,2022-05-13 16:34:39,-34.437476449108,-59.0518746575337
387600,2022-05-13 16:34:39,-34.437476468692,-59.0518744886341
387700,2022-05-13 16:34:39,-34.4374764943757,-59.0518743125465
387800,2022-05-13 16:34:39,-34.4374765024972,-59.0518741223943
387900,2022-05-13 16:34:39,-34.4374765575141,-59.0518739630096
388000,2022-05-13 16:34:39,-34.4374766270948,-59.0518738143656
388100,2022-05-13 16:34:39,-34.4374767165337,-59.051873700187
388200,2022-05-13 16:34:40,-34.4374768456033,-59.0518735791735
388300,2022-05-13 16:34:40,-34.4374769886542,-59.0518735136081
388400,2022-05-13 16:34:40,-34.4374771793373,-59.0518734749669
388500,2022-05-13 16:34:40,-34.4374774104221,-59.0518734628344
388600,2022-05-13 16:34:40,-34.4374776889507,-59.0518734798697
388700,2022-05-13 16:34:40,-34.4374780096629,-59.051873522479
388800,2022-05-13 16:34:40,-34.4374784285523,-59.0518736152802
388900,2022-05-13 16:34:40,-34.4374789599429,-59.0518737642775
389000,2022-05-13 16:34:40,-34.437479657258,-59.0518740136796
389100,2022-05-13 16:34:41,-34.4374804854419,-59.0518743335084
389200,2022-05-13 16:34:41,-34.4374815303695,-59.0518747422536
389300,2022-05-13 16:34:41,-34.437482725527,-59.0518752024581
389400,2022-05-13 16:34:41,-34.4374841669842,-59.051875765976
389500,2022-05-13 16:34:41,-34.4374857114675,-59.0518763929402
389600,2022-05-13 16:34:41,-34.4374874705871,-59.0518771211818
389700,2022-05-13 16:34:41,-34.4374895269112,-59.0518779874516
389800,2022-05-13 16:34:41,-34.4374917470353,-59.0518789144462
389900,2022-05-13 16:34:41,-34.4374938888403,-59.051879808575
390000,2022-05-13 16:34:41,-34.4374962740837,-59.0518807676668
390100,2022-05-13 16:34:42,-34.4374986580077,-59.0518816942875
390200,2022-05-13 16:34:42,-34.4375012606116,-59.0518826869306
390300,2022-05-13 16:34:42,-34.437503740434,-59.0518836541038
390400,2022-05-13 16:34:42,-34.4375064722446,-59.0518847230322
390500,2022-05-13 16:34:42,-34.4375091346629,-59.0518858076249
390600,2022-05-13 16:34:42,-34.4375118627383,-59.0518869692714
390700,2022-05-13 16:34:42,-34.4375150225535,-59.0518883307721
390800,2022-05-13 16:34:42,-34.4375181087701,-59.051889686435
390900,2022-05-13 16:34:42,-34.4375213963184,-59.0518911356262
391000,2022-05-13 16:34:42,-34.4375250052643,-59.0518926776603
391100,2022-05-13 16:34:43,-34.4375281267425,-59.0518939030441
391200,2022-05-13 16:34:43,-34.4375315238792,-59.0518950991353
391300,2022-05-13 16:34:43,-34.4375347302643,-59.0518959690821
391400,2022-05-13 16:34:43,-34.4375384322987,-59.0518967791142
391500,2022-05-13 16:34:43,-34.4375420568364,-59.0518972270615
391600,2022-05-13 16:34:43,-34.4375459161855,-59.0518973366902
391700,2022-05-13 16:34:43,-34.4375496416162,-59.0518971205486
391800,2022-05-13 16:34:43,-34.4375534347514,-59.0518970201438
391900,2022-05-13 16:34:43,-34.437557749271,-59.0518973406376
392000,2022-05-13 16:34:43,-34.4375623985182,-59.0518980073026
392100,2022-05-13 16:34:43,-34.4375663427486,-59.051898838089
392200,2022-05-13 16:34:44,-34.437570423322,-59.0518997754087
392300,2022-05-13 16:34:44,-34.4375742780706,-59.0519007763203
392400,2022-05-13 16:34:44,-34.4375781583659,-59.0519020899556
392500,2022-05-13 16:34:44,-34.4375819160767,-59.0519032291654
392600,2022-05-13 16:34:44,-34.4375858288836,-59.0519045478491
392700,2022-05-13 16:34:44,-34.4375895048015,-59.0519059781353
392800,2022-05-13 16:34:44,-34.4375933326585,-59.0519076361346
392900,2022-05-13 16:34:44,-34.4375969057859,-59.051909318669
393000,2022-05-13 16:34:44,-34.4376004442,-59.0519110112168
393100,2022-05-13 16:34:45,-34.4376035989606,-59.051912328363
393200,2022-05-13 16:34:45,-34.4376064275089,-59.0519134637293
393300,2022-05-13 16:34:45,-34.4376087167038,-59.0519143169939
393400,2022-05-13 16:34:45,-34.4376107429405,-59.0519150452978
393500,2022-05-13 16:34:45,-34.4376123485103,-59.0519156706831
393600,2022-05-13 16:34:45,-34.4376138064759,-59.0519162642205
393700,2022-05-13 16:34:45,-34.4376150574812,-59.0519168056755
393800,2022-05-13 16:34:45,-34.4376162446414,-59.0519173450529
393900,2022-05-13 16:34:45,-34.4376173370041,-59.051917832327
394000,2022-05-13 16:34:45,-34.4376184012586,-59.0519183087151
394100,2022-05-13 16:34:46,-34.4376194424424,-59.0519187798472
394200,2022-05-13 16:34:46,-34.4376203399627,-59.0519191857046
394300,2022-05-13 16:34:46,-34.437621119876,-59.0519195360725
394400,2022-05-13 16:34:46,-34.4376218708459,-59.0519198703606
394500,2022-05-13 16:34:46,-34.43762253584,-59.0519202408385
394600,2022-05-13 16:34:46,-34.4376231372482,-59.0519205490126
394700,2022-05-13 16:34:46,-34.4376236392647,-59.0519208046472
394800,2022-05-13 16:34:46,-34.437624088449,-59.051921060801
394900,2022-05-13 16:34:46,-34.4376244877543,-59.0519212610914
395000,2022-05-13 16:34:46,-34.4376248697865,-59.0519214442009
395100,2022-05-13 16:34:47,-34.4376251918994,-59.0519215903935
395200,2022-05-13 16:34:47,-34.4376254226608,-59.0519217313301
395300,2022-05-13 16:34:47,-34.437625679153,-59.0519218265412
395400,2022-05-13 16:34:47,-34.4376259156392,-59.0519218976328
395500,2022-05-13 16:34:47,-34.437626040194,-59.0519218735547
395600,2022-05-13 16:34:47,-34.4376261823603,-59.0519218426002
395700,2022-05-13 16:34:47,-34.4376263241154,-59.0519217865912
395800,2022-05-13 16:34:47,-34.4376264443804,-59.0519217116771
395900,2022-05-13 16:34:47,-34.4376264800917,-59.0519216272273
396000,2022-05-13 16:34:47,-34.4376265344618,-59.0519215571329
396100,2022-05-13 16:34:47,-34.4376265831627,-59.0519214905703
396200,2022-05-13 16:34:48,-34.4376266182101,-59.0519214222626
396300,2022-05-13 16:34:48,-34.4376266556776,-59.0519213864883
396400,2022-05-13 16:34:48,-34.4376266968161,-59.0519213751037
396500,2022-05-13 16:34:48,-34.4376267393788,-59.0519213824372
396600,2022-05-13 16:34:48,-34.4376267585988,-59.0519214282666
396700,2022-05-13 16:34:48,-34.4376268403874,-59.0519214349353
396800,2022-05-13 16:34:48,-34.4376269300577,-59.0519214318606
396900,2022-05-13 16:34:48,-34.4376270126109,-59.0519214352884
397000,2022-05-13 16:34:48,-34.4376270939904,-59.0519213984962
397100,2022-05-13 16:34:49,-34.4376271441435,-59.0519213352575
397200,2022-05-13 16:34:49,-34.4376271770063,-59.0519212462996
397300,2022-05-13 16:34:49,-34.4376271557174,-59.0519211458948
397400,2022-05-13 16:34:49,-34.4376271514489,-59.0519210282883
397500,2022-05-13 16:34:49,-34.4376271472468,-59.0519209010008
397600,2022-05-13 16:34:49,-34.4376271331992,-59.0519207685612
397700,2022-05-13 16:34:49,-34.4376271536978,-59.0519206281855
397800,2022-05-13 16:34:49,-34.4376271772247,-59.0519204873112
397900,2022-05-13 16:34:49,-34.4376271973292,-59.0519203231691
398000,2022-05-13 16:34:49,-34.4376271974042,-59.0519201115357
398100,2022-05-13 16:34:50,-34.4376272048039,-59.0519199586744
398200,2022-05-13 16:34:50,-34.4376272262341,-59.051919822059
398300,2022-05-13 16:34:50,-34.4376272488615,-59.0519197170629
398400,2022-05-13 16:34:50,-34.4376272759074,-59.0519196204183
398500,2022-05-13 16:34:50,-34.4376273029232,-59.0519195443615
398600,2022-05-13 16:34:50,-34.4376273202756,-59.0519194764901
398700,2022-05-13 16:34:50,-34.4376273457922,-59.0519193614182
398800,2022-05-13 16:34:50,-34.4376273679099,-59.0519192942323
398900,2022-05-13 16:34:50,-34.4376273893402,-59.0519192386596
399000,2022-05-13 16:34:50,-34.4376274052169,-59.0519191705389
399100,2022-05-13 16:34:50,-34.4376274391805,-59.0519191607539
399200,2022-05-13 16:34:51,-34.4376274779738,-59.0519191738421
399300,2022-05-13 16:34:51,-34.437627523657,-59.0519192112784
399400,2022-05-13 16:34:51,-34.4376275909311,-59.051919252101
399500,2022-05-13 16:34:51,-34.4376276343098,-59.0519193263503
399600,2022-05-13 16:34:51,-34.4376276767226,-59.0519194141864
399700,2022-05-13 16:34:51,-34.4376277364642,-59.051919537402
399800,2022-05-13 16:34:51,-34.437627771668,-59.0519196507704
399900,2022-05-13 16:34:51,-34.4376278186105,-59.0519197859731
400000,2022-05-13 16:34:51,-34.4376278641931,-59.051919953273
400100,2022-05-13 16:34:51,-34.4376279147916,-59.0519202218503
400200,2022-05-13 16:34:52,-34.4376279448809,-59.0519205612699
400300,2022-05-13 16:34:52,-34.4376279703119,-59.0519210062464
400400,2022-05-13 16:34:52,-34.4376279958842,-59.0519215901444
400500,2022-05-13 16:34:52,-34.4376279978332,-59.0519222527583
400600,2022-05-13 16:34:52,-34.4376279894354,-59.0519230103756
400700,2022-05-13 16:34:52,-34.4376279809006,-59.0519239122327
400800,2022-05-13 16:34:52,-34.4376279970921,-59.0519249189404
400900,2022-05-13 16:34:52,-34.4376280097798,-59.0519259509312
401000,2022-05-13 16:34:52,-34.4376280369649,-59.051927053868
401100,2022-05-13 16:34:53,-34.4376280749207,-59.0519281670054
401200,2022-05-13 16:34:53,-34.4376281019387,-59.0519293965026
401300,2022-05-13 16:34:53,-34.4376281135276,-59.051930682279
401400,2022-05-13 16:34:53,-34.4376280988889,-59.0519321426056
401500,2022-05-13 16:34:53,-34.4376280441139,-59.0519336544954
401600,2022-05-13 16:34:53,-34.4376278957901,-59.0519352352122
401700,2022-05-13 16:34:53,-34.437627622483,-59.0519370584963
401800,2022-05-13 16:34:53,-34.4376272811651,-59.0519389295624
401900,2022-05-13 16:34:53,-34.4376268096811,-59.051940804742
402000,2022-05-13 16:34:53,-34.4376262670443,-59.0519426846167
402100,2022-05-13 16:34:54,-34.4376256826886,-59.0519443510713
402200,2022-05-13 16:34:54,-34.4376249965319,-59.0519461112829
402300,2022-05-13 16:34:54,-34.4376243252196,-59.0519477726269
402400,2022-05-13 16:34:54,-34.4376235885308,-59.0519495134763
402500,2022-05-13 16:34:54,-34.4376228422706,-59.0519511312139
402600,2022-05-13 16:34:54,-34.4376221365748,-59.0519527272625
402700,2022-05-13 16:34:54,-34.4376214335499,-59.0519543403049
402800,2022-05-13 16:34:54,-34.4376208578854,-59.0519556351181
402900,2022-05-13 16:34:54,-34.4376202908179,-59.0519568375248
403000,2022-05-13 16:34:54,-34.4376198825302,-59.0519576447939
403100,2022-05-13 16:34:54,-34.4376196320241,-59.0519580689955
403200,2022-05-13 16:34:55,-34.4376194474365,-59.0519583221578
403300,2022-05-13 16:34:55,-34.4376192923962,-59.0519585956379
403400,2022-05-13 16:34:55,-34.4376191718464,-59.0519588562584
403500,2022-05-13 16:34:55,-34.4376190666444,-59.0519591168373
403600,2022-05-13 16:34:55,-34.4376189758605,-59.0519592333011
403700,2022-05-13 16:34:55,-34.4376189086142,-59.0519594682646
403800,2022-05-13 16:34:55,-34.4376188465253,-59.0519596633612
403900,2022-05-13 16:34:55,-34.4376188148276,-59.0519598002052
404000,2022-05-13 16:34:55,-34.4376187658546,-59.0519599275966
404100,2022-05-13 16:34:56,-34.4376187292309,-59.0519600052945
404200,2022-05-13 16:34:56,-34.4376186953444,-59.0519600756174
404300,2022-05-13 16:34:56,-34.4376187168817,-59.0519600703613
404400,2022-05-13 16:34:56,-34.4376186872229,-59.0519601263288
404500,2022-05-13 16:34:56,-34.4376186758888,-59.0519601766455
404600,2022-05-13 16:34:56,-34.4376187078478,-59.0519602021985
404700,2022-05-13 16:34:56,-34.4376186895745,-59.0519602503546
404800,2022-05-13 16:34:56,-34.4376186750964,-59.0519602839476
404900,2022-05-13 16:34:56,-34.4376186614535,-59.0519603029358
405000,2022-05-13 16:34:56,-34.4376186853982,-59.05196027865
405100,2022-05-13 16:34:57,-34.4376186816287,-59.0519602685534
405200,2022-05-13 16:34:57,-34.4376186818814,-59.051960244413
405300,2022-05-13 16:34:57,-34.4376186937381,-59.0519601898375
405400,2022-05-13 16:34:57,-34.4376186911166,-59.0519601525258
405500,2022-05-13 16:34:57,-34.4376186764329,-59.0519601202625
405600,2022-05-13 16:34:57,-34.4376186555252,-59.0519600894742
405700,2022-05-13 16:34:57,-34.4376186368664,-59.0519600476959
405800,2022-05-13 16:34:57,-34.4376186294432,-59.0519600191928
405900,2022-05-13 16:34:57,-34.4376186264704,-59.051959994907
406000,2022-05-13 16:34:57,-34.4376186278626,-59.0519599704966
406100,2022-05-13 16:34:58,-34.4376186360611,-59.051959935491
406200,2022-05-13 16:34:58,-34.4376186409571,-59.0519598959356
406300,2022-05-13 16:34:58,-34.437618645232,-59.0519598610339
406400,2022-05-13 16:34:58,-34.4376186619462,-59.0519598367065
406500,2022-05-13 16:34:58,-34.4376186679173,-59.05195980409
406600,2022-05-13 16:34:58,-34.4376186751307,-59.0519597688766
406700,2022-05-13 16:34:58,-34.4376186858522,-59.0519597415993
406800,2022-05-13 16:34:58,-34.4376186923331,-59.0519597059704
406900,2022-05-13 16:34:58,-34.4376186994865,-59.0519596730007
407000,2022-05-13 16:34:58,-34.4376187073081,-59.0519596434381
407100,2022-05-13 16:34:59,-34.437618719349,-59.0519596427525
407200,2022-05-13 16:34:59,-34.4376187291324,-59.0519596245745
407300,2022-05-13 16:34:59,-34.4376187369798,-59.0519596178435
407400,2022-05-13 16:34:59,-34.4376187469217,-59.0519596235358
407500,2022-05-13 16:34:59,-34.4376187597764,-59.0519596260703
407600,2022-05-13 16:34:59,-34.4376187781996,-59.0519596309109
407700,2022-05-13 16:34:59,-34.4376187949823,-59.051959625551
407800,2022-05-13 16:34:59,-34.4376188250608,-59.0519596427941
407900,2022-05-13 16:34:59,-34.4376188428415,-59.0519596232034
408000,2022-05-13 16:34:59,-34.437618857431,-59.051959596757
408100,2022-05-13 16:34:59,-34.4376188623527,-59.0519595773533
408200,2022-05-13 16:35:00,-34.4376188702429,-59.0519595403118
408300,2022-05-13 16:35:00,-34.4376188774905,-59.0519595065526
408400,2022-05-13 16:35:00,-34.4376188812214,-59.0519594752449
408500,2022-05-13 16:35:00,-34.4376188745563,-59.0519594655015
408600,2022-05-13 16:35:00,-34.437618867767,-59.0519594476559
408700,2022-05-13 16:35:00,-34.4376188576537,-59.0519594245751
408800,2022-05-13 16:35:00,-34.4376188455144,-59.0519594047558
408900,2022-05-13 16:35:00,-34.4376188381725,-59.0519593905459
409000,2022-05-13 16:35:00,-34.4376188313575,-59.051959373095
409100,2022-05-13 16:35:01,-34.43761882925,-59.0519593537951
409200,2022-05-13 16:35:01,-34.4376188115422,-59.0519593445088
409300,2022-05-13 16:35:01,-34.4376188004223,-59.0519593257491
409400,2022-05-13 16:35:01,-34.4376187905232,-59.0519593137412
409500,2022-05-13 16:35:01,-34.4376187676965,-59.0519593221758
409600,2022-05-13 16:35:01,-34.4376187601962,-59.0519593252505
409700,2022-05-13 16:35:01,-34.4376187500786,-59.0519593165043
409800,2022-05-13 16:35:01,-34.4376187424069,-59.051959307488
409900,2022-05-13 16:35:01,-34.437618714303,-59.0519592940882
410000,2022-05-13 16:35:01,-34.4376187037614,-59.051959279255
410100,2022-05-13 16:35:02,-34.4376186941193,-59.0519592733757
410200,2022-05-13 16:35:02,-34.437618679654,-59.051959283867
410300,2022-05-13 16:35:02,-34.4376186718153,-59.0519593015256
410400,2022-05-13 16:35:02,-34.4376186622503,-59.0519593289692
410500,2022-05-13 16:35:02,-34.437618650792,-59.0519593456306
410600,2022-05-13 16:35:02,-34.4376186263676,-59.0519593476042
410700,2022-05-13 16:35:02,-34.4376186247399,-59.0519593670287
410800,2022-05-13 16:35:02,-34.4376186305654,-59.0519593862039
410900,2022-05-13 16:35:02,-34.4376186327672,-59.0519594093471
411000,2022-05-13 16:35:02,-34.4376186509548,-59.0519594374139
411100,2022-05-13 16:35:02,-34.4376186664909,-59.0519594716094
411200,2022-05-13 16:35:03,-34.437618684036,-59.0519595162753
411300,2022-05-13 16:35:03,-34.4376186910352,-59.0519595760653
411400,2022-05-13 16:35:03,-34.4376187197816,-59.0519596377666
411500,2022-05-13 16:35:03,-34.4376187594038,-59.0519597018986
411600,2022-05-13 16:35:03,-34.4376187999425,-59.0519597616263
411700,2022-05-13 16:35:03,-34.4376188434412,-59.0519598176352
411800,2022-05-13 16:35:03,-34.4376188753959,-59.0519598567543
411900,2022-05-13 16:35:03,-34.4376189102377,-59.0519598697593
412000,2022-05-13 16:35:03,-34.4376189382773,-59.0519598868778
412100,2022-05-13 16:35:04,-34.4376189716455,-59.0519598636307
412200,2022-05-13 16:35:04,-34.4376190102868,-59.0519598311804
412300,2022-05-13 16:35:04,-34.4376190391745,-59.0519597912096
412400,2022-05-13 16:35:04,-34.4376190757211,-59.0519597436144
